is_simulcast,episode_count,audio_locales,title,keywords,subtitle_locales,description,content_provider,is_dubbed,series_launch_year,is_mature,is_subbed,id,season_count,maturity_ratings,average,total,1s_displayed,1s_unit,1s_percentage,2s_displayed,2s_unit,2s_percentage,3s_displayed,3s_unit,3s_percentage,4s_displayed,4s_unit,4s_percentage,5s_displayed,5s_unit,5s_percentage,season_tags
False,12,"ja-JP, en-US",The Master of Ragnarok & Blesser of Einherjar,"fantasy, hyakuren no hao to seiyaku no valkyria, adventure, harem, isekai, natsuko takahashi, 2018, norse mythology, light novel, seiichi takayama","pt-BR, es-419, fr-FR, ru-RU, en-US, de-DE, es-ES, it-IT","Yuto Suoh is a boy from modern times who accidentally ended up in the warring world of Yggdrasil.

In a world where various clans fight for supremacy and survival of the fittest rules supreme, Yuto managed to use his modern knowledge as a weapon and the age of sixteen, managed to become a Patriarch with a force of thousands.

Welcome to an exhilarating battle fantasy chronicle about a young man who became a king in a parallel world and the beautiful battle maidens who swear absolute fealty to him!!",Sotsu,True,2018,False,True,G6NVQ59XY,1,TV-14,3.6,5593,948,,17,409,,8,798,,15,1.1,K,20,2.3,K,42,summer-2018
False,22,"ja-JP, en-US",Hyouka,,"es-419, pt-BR, en-US","A worthy addition to any animation fan's collection, Hyouka is a stunning masterwork that spins a charming tale of high school romance and mystery. After disenchanted student Hotaro Oreki joins his school’s Classic Lit Club, he meets Eru Chitanda, a kindhearted and inquisitive girl with boundless curiosity and a knack for getting him caught up in all sorts of trouble.",Kadokawa Pictures Inc.,True,2018,False,True,G6P585256,1,TV-14,4.8,6621,87,,2,68,,2,215,,4,657,,10,5.6,K,85,spring-2018
False,12,ja-JP,Magical Girl Ore,"romance, mahou shoujo ore, fantasy, comedy, magical_girls","it-IT, ru-RU, es-ES, pt-BR, en-US, ar-SA, de-DE, es-419, fr-FR","""Love makes a girl stronger.""
Saki Uno is working hard as part of the new idol unit, Magical Twin. 
The one she admires most is Mohiro Mikage, who’s the older brother of her idol unit partner Sakuyo, and he’s also a member of the top idol unit STAR☆PRINCE. She would be willing to do anything for him, and one day, those feelings brought on a miracle. Saki ended up turning into a magical girl when she strongly wished to protect someone... But what she turned into wasn’t exactly what she was expecting...",Genco,False,2018,False,True,G6P5WP3G6,1,TV-14,4.1,788,81,,11,40,,6,57,,8,120,,16,490,,63,spring-2018
False,127,ja-JP,Shugo Chara,"anime, shugo chara, my guardian characters, crunchyroll shugo chara, amu hinamori, peach pit, ikuto tsukiyomi, utau hoshina, tadase hotori, nagihiko fujisaki, romance, shoujo, mahou shoujo, drama, magical girls, shojo, fantasy, manga, peach-pit, nakayoshi, 2007, 2008, 2009, 2010, tatsufumi ito","en-US, pt-BR, es-419","Amu Hinamori is a 5th grade transfer student who is fashionably cool, tough and independent. Despite this, she is also a girl who seems unapproachable, both at home and at school.  In reality, the ""Cool and Spicy"" role she plays is just a facade that she unconsciously plays. With her guardian characters, she fights the Easter Company who is extracting people's eggs to create X Eggs & X Characters in search of a special egg called the Embryo.",TV TOKYO,False,2009,False,True,G6P8124K6,3,TV-14,4.7,34543,568,,2,236,,1,793,,3,6.8,K,20,26.2,K,76,"spring-2009, summer-2009, winter-2010, fall-2009"
False,12,ja-JP,Koihime Musou,"anime, koihime musou, love princess, doki otome darake no sangokushi engi, eroge, action, adventure, yuri, ecchi, crunchyroll koihime musou, fantasy, romance, historical, yayoi hiduki, baseson, manga, martial arts, fanservice",en-US,"When Kanu was young, her family and their village were wiped out by bandits.  And so she sets out on a journey. A journey to find the answer.",Marvelous AQL Inc.,False,2009,False,True,G6P81Z916,1,TV-14,4.6,2103,41,,2,27,,2,121,,6,447,,22,1.5,K,70,
False,1,ko-KR,DEMIAN,"sci-fi, action, mecha, korean animation, military",,A story about an elite government team that pilots a five into one super robot fighting force. They are called to take down their robot’s creator who is now a terrorist.,eigoMANGA,True,2011,False,False,G6P85JWG6,1,TV-14,2.3,77,39,,51,11,,15,5,,7,10,,13,12,,16,
False,12,ja-JP,Shin Koihime Musou,"anime, shin koihime musou, eroge, yuri, ecchi, doki otome darake no sangokushi engi, romance of three kingdoms filled with girls, crunchyroll shin koihime musou, action, romance, adventure, seinen, harem, visual novel, baseson, 2008",en-US,"Towards the end of the Han Dynasty, the world is in the throes of chaos and disorder.
In a time when strength is needed, a hero is secretly sharpening her skills as a warrior of justice: her name is Kan'u Unchō.  Kan'u will put her life on the line, test her strength and power, fighting to protect those in need.",Marvelous AQL Inc.,False,2009,False,True,G6P85VEV6,1,TV-14,4.5,944,27,,3,17,,2,59,,7,216,,23,625,,67,summer-2009
False,12,ja-JP,TO BE HERO,"science fiction, comedy, action, supernatural, fantasy, chinese animation, 2016, adult protagonist, super hero","en-US, fr-FR, it-IT, pt-BR, es-ES, es-419, de-DE, ar-SA","The protagonist, Old Man, is very attractive but a terrible slob, a failure as a father, and works as a toilet seat designer. He is divorced from his wife, and lives with his daughter, Min-chan, who is both very smart and athletic. 

One day, as he was taking a dump, he was sucked into his toilet and given the important job of becoming a hero to save the world! He ends up having to give up his good looks for a chubby frame in exchange. 

Old Man’s battle to protect the Earth and Min-chan is about to start...",EMON,False,2016,False,True,G6Q4MKK3R,1,TV-14,4.4,394,30,,8,9,,3,19,,5,66,,17,270,,69,fall-2016
False,13,ja-JP,Kono Aozora ni Yakusoku wo,"anime, kono aozora ni yakusoku wo, the promise i made over this blue sky, yōkoso tsugumi ryō e, kotoko, eroge, harem, crunchyroll aozora, drama, romance, school",en-US,"One day, a transfer student moves to town. Though sometimes arguing against each other, the students come to enjoy their slices of life on the island.",Marvelous AQL Inc.,False,2009,False,True,G6Q4MZ8GR,1,TV-14,4.3,1207,54,,5,39,,4,97,,9,270,,23,747,,62,
False,1,ja-JP,Sorcery in the Big City,"fantasy, action, adventure, supernatural, mystery, 2017, yoichi kato, workplace, adult protagonist, itazura majo to nemuranai machi","pt-BR, pt-PT, en-US, it-IT, es-419, fr-FR, es-ES, de-DE","It's the Christmas season, and Akari Kido is back in New York with her favorite teddy bear, Apple, for the first time in 15 years. Akari returns to take part in an officer exchange program with the NYPD, where her father once served, but it doesn't take long for her to run into a tricky sorceress named Liberty.

When Liberty's magic creates havoc on the street, a teddy bear with a familiar-sounding voice comes to Akari's rescue. It's Apple! But Apple's mysterious reappearance only raises further questions. Who is Apple, really? What is Liberty doing here? And can Akari truly save Christmas?",Mixi,False,2017,False,True,G6Q4NJKGR,1,TV-14,3.9,181,22,,13,17,,10,17,,10,27,,15,98,,55,
False,24,"en-US, ja-JP",I'm Standing on a Million Lives,"isekai, action, fantasy, deutsche synchro, adventure","en-US, es-ES, fr-FR, it-IT, de-DE, ru-RU, pt-BR, ar-SA, es-419","Aloof and logical middle school third-year Yusuke Yotsuya is transported to a game-like alternate world. He becomes a third player and takes on a dangerous quest with his classmates Iu Shindo and Kusue Hakozaki, who were transported there earlier. The cold Yusuke eschews emotionalism and examines all elements with detachment, sometimes even toying with the lives of his companions. Can he protect his party from attacking monsters, difficult incidents, and powerful scheming enemies and win the game?",Warner Japan,True,2020,False,True,G6Q9GGE26,1,TV-14,4.2,9960,478,,5,419,,5,1,K,11,2.5,K,25,5.6,K,56,"fall-2020, summer-2021"
False,26,"ja-JP, es-419, pt-BR, en-US",Magia Record: Puella Magi Madoka Magica Side Story,"fantasy, drama, yukihiro miyamoto","de-DE, fr-FR, en-US, pt-BR, it-IT, es-ES, ar-SA, es-419, ru-RU","In exchange for the fulfillment of a wish, Magical Girls keep fighting, unbeknownst to the rest of the world.
But Iroha Tamaki can’t seem to remember her wish.
""When I became a Magical Girl, what did I wish for again?""
There is a gaping hole in her life. Something important has been lost. But she continues to fight every day, without even knowing why…
Then, a rumor begins to spread among Magical Girls.
""Magical Girls can be saved if they go to Kamihama.""
Kamihama City, the city where Magical Girls and Uwasa are gathering.
The story of Iroha Tamaki, in search of her lost wish, begins…",Aniplex of America,True,2020,False,True,G6QWDD096,3,TV-14,4.3,1566,82,,6,59,,4,145,,10,265,,17,1,K,65,"winter-2020, summer-2021, spring-2022"
True,30,"es-419, fr-FR, ja-JP, pt-BR, de-DE, en-US, hi-IN",Rent-a-Girlfriend,"romance, comedy, harem, kanokari, kanojo okarishimasu, shonen, 2020, manga, reiji miyajima, weekly shonen magazine, kanojo, okarishimasu, college, deutsche synchro","fr-FR, pt-BR, ru-RU, ar-SA, es-419, en-US, hi-IN, es-ES, it-IT, de-DE","Kinoshita Kazuya is a 20-year-old failure of a college student. He managed to kiss his girlfriend once, but was dumped after a month. ""Ugh... Damn it. I never want to go through that again."" 

Completely spiteful, Kazuya uses a certain method to date a girl. He goes to their meeting place and suddenly hears, ""You're Kazuya-kun, right?"" A beautiful girl brushing her long, black hair behind her ear was there, smiling at him. Her name was Mizuhara Chizuru. Something real is born after just a single rental! A reckless rom-com filled with love and excitement is about to begin!",DMM Corporation,True,2023,False,True,G6QWV3976,2,TV-14,4.3,53567,5,K,10,1.4,K,3,2.8,K,6,6.3,K,12,38.1,K,72,summer-2023
False,13,"ja-JP, en-US",GOBLIN SLAYER,"action, adventure, fantasy, dark fantasy","en-US, es-419, pt-BR","""I'm not saving the world. I just kill goblins.""

Rumor has it that, in a certain guild in the middle of nowhere, there is an extraordinary man who has climbed all the way to the Silver rank just by killing goblins. At the same guild, a priestess who's just become a new adventurer has formed her first party... and the man who ends up rescuing that party when they get into trouble is none other than the Goblin Slayer.",Showgate,True,2018,False,True,G6VDMN306,1,TV-14,4.7,26554,647,,3,202,,1,657,,3,2.5,K,10,22.5,K,85,"fall-2018, summer-2020"
False,25,ja-JP,Nyarko-san: Another Crawling Chaos,"nyarko san another crawling chaos, haiyore nyaruko-san, nyaruko san, cthulhu, anime, lovecraft, comedy, eri kitamura, romance, crunchyroll nyarko-san, supernatural, harem, dle, azuma tani","es-ES, en-US, pt-BR, es-419","""I'm the chaos that always crawls up to you with a smile, Nyarlathotep.""
A silver haired girl appeared with this nonsensical catch phrase!",TV TOKYO,False,2012,False,True,G6VNM3EDR,2,TV-14,4.4,1244,60,,5,26,,3,84,,7,213,,18,861,,70,"spring-2012, spring-2013"
False,42,"ja-JP, pt-BR, es-419, en-US, hi-IN",RADIANT,"shonen, action, adventure, fantasy, manga, 2018, french, witches, 2019","fr-FR, it-IT, pt-BR, ar-SA, de-DE, es-419, es-ES, ru-RU, hi-IN, en-US","Seth dreams of being a great sorcerer. He wants to be powerful and defeat the Némésis, monsters that come down from the sky. But his eagerness constantly gets him into trouble. He can’t seem to avoid angering the villagers and even his guardian, Alma. One day, an enormous Némésis really attacks the village! Determined to save the world, Seth embarks on a journey in search for the “Radiant,” the legendary lair of the Némésis. Making new friends, fighting tough enemies, and confronting hardships, Seth’s adventure begins!",NHKEnterprise,True,2020,False,True,G6W4MEZ0R,2,TV-14,4.5,7868,250,,4,202,,3,405,,6,1.2,K,16,5.8,K,74,"fall-2018, winter-2019, fall-2019, winter-2020"
False,13,ja-JP,Asobi ni Ikuyo: Bombshells from the Sky,"aliens, catgirls, romance, science fiction, seinen, anime, crunchyroll bombshells, comedy, sci-fi, manga, cat planet cuties, let's go play!, okina kamino",en-US,"Kio and all her family members are gathered for a funeral in Okinawa. This same day, a message arrives from outer space. There she encounters a girl named Elis who claims to be an alien.",TV TOKYO,False,2010,True,True,G6WE417M6,1,TV-MA,4.4,1504,33,,3,33,,3,120,,8,409,,28,909,,61,fall-2016
False,142,ja-JP,Kaasan Mom's Life,"mainichi kaasan, kaa-san, kaasan mom's life, everyday mom's life, mainichi kasan, comedy, family, slice of life, anime, crunchyroll kaasan, kasan, summer 2011, picture magic, tatsuhiko urahata, 2009, manga, ritz kobayashi, mahjong, high school, school life",en-US,A sidesplitting essay in animation that depicts the simple everyday life of career-committed mother and her rather out of standard family set in contemporary Japan.,TV TOKYO,False,2009,False,True,G6WE42PG6,2,TV-14,4.5,1253,50,,4,19,,2,62,,5,302,,25,820,,66,"fall-2009, spring-2011, spring-2009, summer-2009, winter-2010, spring-2010, summer-2010, fall-2010, winter-2011, summer-2011, fall-2011, winter-2012"
False,26,"ja-JP, en-US",Samurai Champloo,,"en-US, ar-SA","Mugen is a ferocious, animalistic warrior with a fighting style inspired by break-dancing. Jin is a ronin samurai who wanders the countryside alone. They may not be friends, but their paths continually cross. And when ditzy waitress Fuu gets them out of hot water with the local magistrate, they agree to join her search for the samurai who smells like sunflowers.",Flying Dog,True,2016,False,True,G6WEK0026,1,TV-14,4.9,9202,107,,2,25,,1,106,,2,481,,6,8.5,K,93,fall-2016
False,13,"ja-JP, en-US",Leviathan -The Last Defense-,fantasy,"de-DE, en-US, es-419, pt-BR","On the blue and green planet of Aquafall: a storm of meteorites blasts through the atmosphere towards this peaceful planet, delivering an unknown scourge threatening all living creatures with extinction. Syrop makes a plea to enlist all the strongest of this world to join the Aquafall Defense, for she cannot save the planet alone.

While traveling, Syrop encounters three very talented warriors from the three dragon clans: Jörmungand, Bahamut, and Leviatan, each with a unique set of abilities that just might save the planet from its destruction.",GONZO,True,2013,False,True,G6WEM2DJ6,1,TV-14,3.5,219,44,,21,19,,9,23,,11,42,,20,91,,42,spring-2013
False,4,ja-JP,Tabimachi Lateshow,"seinen, drama, slice of life, 2016, ova","de-DE, es-419, fr-FR, en-US, pt-BR, ar-SA, es-ES, it-IT","Comix Wave Films is producing four episodes with the theme of “goodbyes and journeys,” entitled “Recipe,” “Transistor Smartphone,” “Summer Festival,” and “Clover”, as part of the Ultra Super Anime Time programming block broadcast in Japan.",CoMixWave Films,False,2016,False,True,G6X03827Y,1,TV-14,4.3,82,4,,5,4,,5,6,,8,18,,22,50,,61,winter-2016
